49728,40
840048,80
745430,20
973548,20
289509,60
795786,45
946323,70
75559,50
161666,90
898077,40
257229,40
819812,50
745587,85
851085,60
161674,30
893718,45
340668,100
788975,40
63345,25
249016,30
94365,60
609415,30
166198,70
240122,60
553969,45
224194,50
714667,50
135644,90
758618,80
545200,50
540626,30
307500,60
628709,50
450900,35
827705,80
838566,60
800462,30
526811,30
637096,90
912304,80
236806,60
394446,30
713151,50
501431,30
547041,60
866568,60
45619,35
123043,90
425692,60
508675,65
728280,65
290735,65
307439,50
399731,100
144477,100
272825,50
