509660,58
784101,85
200754,95
664972,45
279821,60
610077,60
233115,35
786304,48
926212,55
325136,75
205476,55
458013,40
184808,38
825392,95
47233,40
120590,48
111183,30
805252,60
232496,50
556369,50
264136,75
374406,60
807468,35
843684,45
191103,53
120686,90
167271,58
744305,98
52183,65
142003,40
585335,50
198106,54
952752,65
45562,40
375185,30
446347,50
171883,60
805687,58
132296,50
133920,60
612254,50
567987,60
414614,45
632975,40
870423,95
100763,65
789536,80
660667,50
771394,40
366075,50
169756,95
904557,55
158508,50
404686,52
593342,75
272825,50
307439,40
415278,53
772500,85
104963,65
392039,85
538485,70
376424,55
375185,30
260814,48
946787,100
397474,90
758990,40
312240,85
340563,60
896399,65
253373,48
788805,40
747653,24
894417,58
414107,50
557231,60
843924,85
525627,52
640415,40
408476,30
480604,50
546384,68
788805,40
570731,60
