37767,20
945581,40
445609,30
258594,25
407056,40
408895,20
676990,30
479622,50
929918,40
39397,30
346857,100
467311,30
792813,40
734098,40
788793,30
637469,95
745089,50
324818,85
365426,75
687864,30
449976,40
364760,30
906190,20
190665,30
164899,10
978009,25
299088,35
740642,90
632010,50
363757,40
205444,40
840007,25
147040,50
298187,50
355794,50
224189,60
263144,40
561457,40
838473,30
762486,35
497563,30
766836,60
401499,45
747658,80
54939,60
151344,35
947398,35
882840,25
160119,45
487744,35
373767,30
817531,90
14333,65
671902,75
216771,45
868057,45
179403,3
992327,75
386679,45
906190,35
9730,90
482335,60
648844,50
321951,100
7013,50
84488,50
202891,10
12298,50
10691,50
904552,40
390817,40
55444,40
875463,20
305875,40
305398,40
242191,30
579753,30
265017,100
657266,30
730521,50
731964,70
605754,40
617112,100
531894,80
557999,40
263310,40
345403,65
186593,95
332032,35
511551,25
687343,35
782458,30
340917,15
904481,50
238113,45
59288,40
341979,65
61124,70
445872,60
532602,100
