273495,50
96342,90
699138,100
230331,50
243217,60
393856,55
572054,100
114483,3
491938,30
81368,60
100125,75
798424,90
968703,90
708533,60
561457,65
495234,50
73361,50
289650,65
79527,4
58711,50
176322,80
737762,80
637096,90
351040,60
327135,70
7400,50
544552,65
349676,50
450397,50
323790,50
329036,40
422732,50
953,5
632135,50
142379,60
447548,90
133920,60
221278,50
846052,50
639303,55
959182,75
272101,70
331349,50
453368,50
841577,50
941441,70
51038,80
565439,70
467213,70
553267,50
423453,70
223934,60
655742,50
491849,55
435223,100
392039,20
59288,50
605754,55
581104,60
867063,50
591961,50
46369,60
896886,50
458013,50
663887,50
871080,50
124469,80
87197,85
432080,40
1065,50
60859,90
958996,30
561057,45
758990,30
697202,50
419860,50
873032,60
708533,60
193002,40
160119,50
455025,55
671194,50
871271,45
472780,100
94213,90
