539589,85
408566,58
921337,40
324220,68
732050,95
839963,80
567679,58
49728,40
569928,84
107188,100
437807,100
342331,40
701725,70
289813,50
480368,35
24394,55
552129,48
472870,62
94442,85
848368,55
882840,35
27760,35
668719,88
608012,100
862407,45
754843,70
704924,52
145312,45
419483,90
646291,90
115051,60
298187,50
190665,55
630125,55
957879,75
540981,85
19681,40
59371,35
464003,48
675224,70
657807,60
10083,60
458709,40
370710,60
924573,55
109252,30
123347,100
555226,58
132108,60
732662,90
87026,83
190665,60
114483,35
907122,60
124818,50
960699,85
872336,45
253999,53
930446,45
762422,45
856629,30
712421,40
382572,68
795680,37
565089,40
884203,100
730521,80
445993,40
944999,75
686010,50
471409,65
856629,30
442082,40
216771,60
106680,50
18545,20
246401,45
609962,70
522932,68
135734,65
219421,67
949434,55
189520,50
257427,50
811139,40
682096,95
856629,30
780514,30
301855,50
377489,48
522932,68
238113,65
453368,58
814527,45
445993,40
30155,40
960854,45
270578,50
425514,50
362283,40
659567,50
922625,30
971736,100
345411,50
640739,90
314616,50
813103,55
42437,65
872336,40
456084,50
590334,57
330477,50
960142,58
963569,60
43017,35
483136,15
309432,50
915426,50
859074,75
210819,45
438004,68
780257,70
408895,30
565604,99
970426,90
989633,75
415040,100
103619,53
397413,85
391555,50
640691,60
81368,55
434909,100
552352,70
132108,75
825419,60
438908,85
20566,50
