486075,100
135644,90
46945,40
69453,85
892351,75
465696,20
151108,55
500918,50
56040,30
497849,95
946323,65
445855,25
793932,95
147802,90
122819,80
264810,80
989728,30
625885,45
418625,30
63018,40
448478,40
974122,40
732382,50
346857,95
988740,45
796233,55
332032,25
460362,35
477396,40
532047,40
130444,30
316324,60
697952,30
681466,40
992783,80
760646,40
203533,40
670044,90
717437,50
668005,45
709763,20
11449,50
288288,60
747531,70
953857,45
988740,45
663481,30
232496,40
119929,45
551370,90
323076,85
235870,80
688705,100
451622,30
794700,90
329036,40
675669,70
296142,45
637469,100
