369075,70
742188,65
729024,70
2908,60
308593,50
410823,50
992327,65
199003,35
172824,80
698999,75
657266,40
110702,35
953857,45
382230,60
883997,90
484033,45
617284,60
598726,50
105947,60
647736,50
161407,55
359467,45
598969,70
945762,40
269129,50
434230,60
919384,40
161203,80
199282,15
646291,45
39233,25
123043,70
629077,35
763195,50
447033,70
419860,50
442082,45
656924,40
38803,30
421893,65
686173,60
86101,70
60313,60
767093,20
108026,60
731964,80
406444,45
823958,35
484480,70
557231,60
363200,60
817531,100
249147,50
462183,60
667069,70
247629,70
512741,90
876926,45
697952,50
570731,60
292575,55
334618,50
553267,50
201160,60
204939,70
894665,50
791373,50
191751,70
609615,100
923303,60
702180,55
58660,100
480737,55
924247,55
335249,65
623467,90
421893,70
328309,90
855556,40
522605,50
84415,60
959021,50
839069,90
308838,60
471192,60
183094,70
812001,95
826373,80
204793,95
898312,80
958996,30
912624,50
970858,40
77391,90
465339,80
503966,60
258199,30
849228,60
645792,70
884240,65
838219,60
923515,60
886943,90
913693,60
180038,35
324818,90
855720,90
469276,70
766715,100
75559,40
503966,50
641984,60
962400,90
363615,70
237404,60
514140,40
289509,65
232496,55
303036,50
850276,60
248207,40
435994,50
851828,45
747713,60
39108,70
230500,30
640349,45
6149,75
509063,65
63300,80
378245,4
989903,45
304644,50
194959,40
273104,50
196596,65
127096,40
546076,50
965206,60
193002,45
145231,40
290735,60
315508,50
707040,45
949259,25
358429,60
379832,55
316953,80
870823,90
288124,55
715341,50
768775,65
153321,75
202078,90
190812,55
398293,70
707887,50
893943,40
202078,85
828189,55
131890,50
406444,40
373288,45
182257,90
600741,85
335496,60
281572,55
390174,60
538485,65
393396,70
352595,40
778858,40
804226,50
499846,55
410823,50
304006,70
303164,80
743653,60
929918,85
920625,40
438004,60
193002,45
861509,55
685038,35
929027,90
561057,50
913693,45
412270,20
874138,55
395058,30
207883,50
824406,45
608533,75
512741,100
715942,50
302167,20
182014,55
791273,30
210819,35
143083,40
561057,50
624873,90
808668,20
600689,55
579390,55
393746,35
645076,55
30155,15
608121,30
324220,60
131537,60
561057,75
607817,65
663871,55
453210,70
660239,60
286652,65
77910,45
926345,100
140821,60
202773,60
922173,50
328245,45
59371,15
466573,60
783530,50
994252,50
425123,40
712835,95
249016,40
96468,80
924166,60
652026,30
292975,40
706302,70
393746,40
279468,40
417582,85
953857,60
526811,45
404104,10
225035,25
177137,50
819009,85
873226,40
946323,60
202078,85
685853,40
10083,55
861954,50
308838,65
726457,60
387495,65
645175,70
753052,80
56736,70
731964,90
617112,100
372169,35
180257,35
445993,30
272127,75
900531,65
409564,60
82292,100
823973,70
186314,80
327223,65
133290,85
314768,75
786239,35
22339,100
407344,75
304644,60
182777,70
350825,50
828189,55
518368,65
437521,70
