811815,60
65127,40
830554,50
838218,59
808560,85
693827,50
518827,70
198418,60
102147,40
46470,45
527387,45
811483,40
866568,68
621829,65
396800,65
778352,75
441976,70
122819,80
682667,45
46369,68
448836,75
73361,65
364510,40
532047,46
872688,80
194057,33
922006,62
161407,40
61888,62
858190,50
163267,85
677639,72
41741,70
618370,58
947579,58
443958,48
196412,45
99059,60
352595,45
746641,98
959192,90
308472,95
342374,40
828288,80
997285,73
250233,80
820165,85
637240,65
217793,25
662969,40
456204,100
48215,25
52768,52
326990,60
457794,40
807734,75
926494,60
94942,58
581104,60
838566,60
382186,65
758296,30
107110,65
761394,45
433774,45
54939,58
292781,40
321541,40
957179,48
280695,45
954306,40
474742,65
307500,53
712844,85
878840,40
907800,40
782525,65
798424,90
795477,55
322443,85
379832,60
614898,30
433774,45
459780,40
418072,50
929234,30
660973,25
957179,50
289563,45
382186,75
834035,35
188137,52
942920,60
273614,65
560615,15
204207,65
838234,100
787603,48
934550,90
591079,30
727194,60
303101,100
304368,100
419860,37
639717,50
77391,95
514743,85
570020,85
448356,70
131537,59
429625,45
387467,40
