297136,50
315508,50
237404,55
360324,100
182257,90
907867,45
466253,35
151019,58
668005,45
222743,45
497430,35
956078,55
587688,50
385037,60
121153,90
261771,80
401817,40
477396,45
43279,100
574637,90
907867,40
318158,90
710809,65
82225,66
706541,86
88188,50
134669,90
682853,70
384134,50
834879,100
308593,35
502696,85
121153,88
237404,55
269209,88
541054,95
323076,86
246672,60
160119,55
782979,20
61124,65
261771,85
161674,40
79527,40
471733,100
497430,35
848137,55
459711,60
970858,45
833984,70
489978,55
671194,50
303164,65
990931,60
191695,55
246672,65
898770,75
379667,60
757522,70
564773,85
153895,70
942635,76
134669,95
99245,65
272899,60
949706,83
683205,100
965040,45
671319,50
164899,30
973863,50
495178,65
153895,70
296142,50
702180,55
385037,60
75559,40
722914,85
3016,55
766500,85
208645,85
819038,50
75559,40
365543,100
706527,40
641712,50
