302718,80
934619,70
383011,65
836399,40
992555,60
439961,52
909687,68
815194,30
295170,40
969093,65
976045,10
666101,70
679217,55
546416,100
793200,100
51951,30
288416,100
856353,45
794399,60
246947,75
33587,48
977643,80
736847,60
850611,45
566594,60
33587,45
932077,45
895583,59
153012,90
158884,95
969597,57
316940,100
810214,37
736847,55
797137,60
716154,50
584227,52
145862,40
621052,60
716154,40
331060,45
166050,45
622385,49
716409,38
312776,55
203618,100
406601,80
808264,45
930292,50
288416,100
368753,100
184559,40
706806,30
936580,58
521128,100
353012,90
977643,75
793899,75
44344,50
880310,90
861172,60
811573,12
935404,55
144228,35
833950,58
492683,35
316940,100
614391,50
275149,40
517500,35
810214,40
325501,100
95560,60
338408,38
577305,65
482982,60
788930,100
528710,60
995,60
