237327,40
142427,70
401910,60
903414,73
13438,30
268345,55
503634,70
936733,65
805750,58
242334,65
561057,65
519880,45
158488,50
347478,65
993003,45
606569,50
591225,20
549599,45
386924,70
888516,50
23187,80
295528,60
209207,65
346538,85
457569,80
901155,60
202277,55
732887,35
798015,35
656061,35
256509,57
650019,60
249356,60
354977,58
726264,56
346538,85
236299,15
919538,40
588966,55
999373,40
484231,65
252396,60
807286,35
37767,10
354977,58
985459,75
423355,35
336573,70
680721,45
921542,35
191481,90
269635,90
853837,38
111374,65
662160,95
101674,65
268345,60
13438,35
656061,34
13438,40
437409,50
956632,58
132811,45
419163,55
793461,40
601542,55
484231,65
594574,76
482149,3
