117955,55
864612,58
697151,58
693045,58
508581,45
187309,55
190765,57
404053,80
136911,70
267610,53
368127,66
955808,25
284411,50
353002,50
939315,60
662159,70
593646,45
363053,90
995476,65
508358,50
111350,60
724163,35
923843,55
191353,60
19440,40
655261,52
657398,30
49230,50
204949,60
124204,55
21863,65
445717,50
252244,95
55282,55
418656,58
598960,35
38757,70
262929,60
219349,60
759821,40
205991,70
805438,30
515670,30
446229,60
393704,48
43357,100
891668,80
903777,50
330467,100
37972,72
699827,45
926162,52
876056,65
243646,60
639375,70
259925,60
202092,60
47416,82
489132,90
902531,100
501146,30
402218,60
375128,98
648624,20
257809,65
251381,60
397723,60
454395,80
133680,30
918280,60
759821,40
590529,100
983077,65
417338,98
289401,65
54353,75
761420,80
94176,75
43357,100
198982,96
503144,35
280502,50
900205,38
611342,57
960956,58
994163,57
40983,50
744822,55
389452,65
41871,75
362436,97
35613,100
542435,98
886662,75
439442,55
